AccountID,ClientID,AccountType,Balance,OpenDate
640,2648,Retirement,195834.29,2025-05-15
641,7555,Savings,249527.94,2021-06-03
642,8056,Brokerage,422858.6,2024-09-03
643,8212,Savings,66378.63,2024-09-14
644,2110,Brokerage,222376.87,2022-07-15
645,8947,Savings,238954.83,2022-08-18
646,5404,Savings,271061.05,2023-04-21
647,4754,Brokerage,190906.08,2022-09-04
648,811,Retirement,347251.87,2020-12-22
649,3276,Savings,360285.01,2021-07-01
650,9430,Savings,181889.33,2023-03-26
651,5013,Retirement,372534.67,2022-08-14
652,9421,Savings,265922.48,2022-09-20
653,4441,Retirement,7373.22,2022-04-06
654,5318,Savings,211332.58,2024-11-22
655,7272,Savings,131016.46,2020-09-05
656,6338,Brokerage,441215.0,2023-07-09
657,8874,Brokerage,485387.93,2023-11-22
658,7288,Brokerage,96671.96,2023-06-25
659,1956,Brokerage,418902.4,2021-05-22
660,973,Savings,439428.76,2023-04-16
661,6836,Brokerage,189016.5,2025-04-30
662,2170,Brokerage,44973.01,2022-03-22
663,5287,Retirement,449938.52,2025-03-09
664,7367,Savings,250816.55,2022-12-29
665,4552,Retirement,247127.43,2024-04-26
666,8565,Retirement,157849.22,2022-03-31
667,5874,Retirement,172792.86,2021-01-11
668,2821,Retirement,232481.45,2023-04-06
669,4500,Brokerage,-1541.46,2023-03-12
670,6332,Savings,220437.47,2021-07-03
671,8537,Retirement,403220.1,2022-04-04
672,2176,Retirement,340063.14,2022-04-14
673,5856,Brokerage,204435.21,2020-10-16
674,5782,Retirement,159173.53,2025-02-07
675,2522,Brokerage,445345.93,2022-10-24
676,4957,Retirement,29699.1,2024-10-21
677,8394,Savings,303869.28,2022-02-17
678,4852,Brokerage,67578.75,2022-12-27
679,3305,Brokerage,262288.25,2023-06-26
680,8756,Retirement,3579.23,2025-04-20
681,3824,Retirement,409394.03,2022-06-06
682,687,Savings,27079.1,2021-04-09
683,326,Brokerage,201145.68,2023-08-15
684,747,Savings,145641.02,2024-07-09
685,4388,Brokerage,457735.02,2020-12-25
686,8400,Savings,202662.18,2024-04-21
687,2841,Brokerage,397643.37,2021-02-21
688,5453,Savings,19498.23,2024-04-23
689,8761,Brokerage,10350.38,2024-04-05
690,9974,Retirement,372087.33,2021-10-27
691,3484,Retirement,332326.58,2021-10-30
692,199,Savings,383929.79,2023-02-24
693,1085,Savings,235193.35,2024-11-15
694,7943,Savings,438208.13,2022-02-17
695,2211,Retirement,165000.86,2025-06-30
696,2505,Savings,130706.71,2020-11-06
697,3437,Retirement,191566.5,2024-07-15
698,4429,Savings,1657.17,2020-12-07
699,5207,Brokerage,229339.54,2021-03-09
700,5799,Retirement,374655.0,2024-02-07
701,8064,Retirement,493867.85,2021-06-30
702,233,Savings,157543.38,2023-03-11
703,3650,Savings,121863.46,2022-06-15
704,309,Retirement,290161.38,2023-07-18
705,8987,Brokerage,65879.69,2024-07-01
706,7082,Brokerage,80135.82,2025-05-30
707,4112,Retirement,69305.13,2025-04-05
708,726,Brokerage,484570.69,2023-07-01
709,5797,Savings,298234.63,2022-04-21
710,2293,Retirement,257895.18,2024-05-15
711,288,Retirement,91560.95,2023-07-15
712,5115,Brokerage,15638.86,2024-09-09
713,1579,Savings,370771.4,2021-03-02
714,7534,Retirement,139279.89,2021-04-24
715,7157,Retirement,178099.96,2024-05-24
716,5986,Brokerage,326434.54,2024-05-07
717,1093,Savings,449173.8,2023-04-22
718,4380,Savings,258953.82,2024-03-12
719,2605,Brokerage,-3134.76,2021-04-11
720,8553,Savings,60213.9,2023-05-01
721,9935,Retirement,392287.47,2024-05-07
722,8520,Retirement,346647.34,2023-03-27
723,4530,Brokerage,283128.53,2021-02-10
724,2608,Brokerage,321584.93,2022-05-28
725,3601,Brokerage,485392.39,2020-09-17
726,7035,Brokerage,367098.48,2022-12-29
727,5908,Savings,272061.28,2024-08-11
728,4587,Brokerage,226919.54,2024-03-12
729,7874,Retirement,463686.35,2023-03-18
730,3438,Brokerage,423899.8,2023-02-07
731,7266,Brokerage,348395.9,2021-02-19
732,6291,Retirement,86805.62,2023-08-19
733,9673,Brokerage,326887.64,2023-12-02
734,1417,Retirement,41597.72,2023-10-30
735,8678,Brokerage,231713.21,2021-08-30
736,8203,Brokerage,143925.03,2025-07-27
737,2404,Retirement,410780.99,2022-04-12
738,5569,Savings,152766.68,2021-03-16
739,8991,Savings,417167.66,2021-06-15
740,6888,Brokerage,113961.12,2022-02-02
741,7540,Savings,67927.92,2025-04-09
742,7763,Brokerage,222406.54,2025-06-06
743,8235,Savings,8622.31,2022-10-31
744,2483,Brokerage,110139.49,2025-07-28
745,9392,Brokerage,13135.34,2022-09-25
746,7020,Retirement,411080.64,2022-11-03
747,8883,Savings,317069.94,2024-09-10
748,912,Savings,443728.85,2024-05-27
749,4597,Retirement,492137.52,2021-10-25
750,9518,Retirement,350149.81,2021-12-27
751,1157,Savings,394486.15,2022-06-24
752,6894,Retirement,153549.9,2023-08-28
753,3319,Savings,260039.82,2022-11-17
754,8924,Savings,310279.19,2023-06-09
755,652,Retirement,373218.22,2022-09-19
756,7583,Savings,28486.0,2025-05-18
757,9555,Brokerage,156804.83,2023-04-05
758,9872,Brokerage,276702.31,2024-10-03
759,4957,Retirement,252513.52,2024-12-12
760,9971,Savings,311729.7,2021-03-30
761,2747,Retirement,412520.99,2021-02-22
762,3443,Savings,128105.15,2020-08-16
763,8385,Retirement,202567.58,2021-07-27
764,8604,Brokerage,429928.5,2024-05-10
765,277,Savings,236888.26,2023-09-16
766,1299,Brokerage,115086.64,2022-03-02
767,6540,Savings,49930.96,2022-12-23
768,1877,Savings,392107.39,2023-07-02
769,9874,Brokerage,314177.59,2021-12-12
770,5468,Savings,39548.96,2022-10-07
771,8960,Brokerage,73116.58,2020-12-02
772,9291,Savings,393501.37,2021-03-10
773,8569,Savings,190418.11,2021-05-06
774,1611,Savings,382343.12,2020-10-03
775,436,Savings,412897.54,2023-04-29
776,116,Retirement,190952.11,2020-12-04
777,9765,Brokerage,435903.55,2025-06-22
778,772,Retirement,290998.88,2022-04-10
779,3596,Retirement,388564.56,2022-07-16
780,9659,Savings,67709.15,2022-07-05
781,9065,Savings,446200.11,2022-09-03
782,3669,Retirement,452170.98,2020-09-01
783,8379,Savings,464496.95,2023-02-14
784,7155,Savings,148413.02,2022-01-03
785,7441,Brokerage,117518.26,2023-10-14
786,5181,Brokerage,207465.18,2024-04-27
787,5373,Retirement,253071.41,2024-02-14
788,6780,Savings,390385.0,2021-08-31
789,3692,Brokerage,165851.21,2024-01-15
790,7309,Brokerage,399184.83,2024-04-16
791,7246,Brokerage,368566.21,2023-12-07
792,2799,Savings,448892.96,2020-10-22
793,3573,Brokerage,158066.83,2022-10-20
794,5575,Savings,16567.58,2020-09-02
795,5215,Retirement,336440.17,2020-11-19
796,537,Retirement,59124.08,2024-10-19
797,1534,Savings,236612.78,2023-09-03
798,9888,Savings,437972.92,2024-01-17
799,3648,Savings,133293.47,2023-11-24
800,4591,Retirement,17579.8,2025-04-15
801,6024,Savings,266384.43,2024-11-12
802,1715,Brokerage,152238.48,2025-03-21
803,5056,Retirement,475241.78,2022-07-01
804,1678,Brokerage,467785.55,2025-07-07
805,5288,Brokerage,95218.31,2022-06-21
806,8778,Retirement,52484.57,2021-02-26
807,6448,Savings,298878.95,2023-07-07
808,614,Savings,317629.41,2020-09-07
809,7379,Savings,220436.39,2021-02-25
810,876,Brokerage,112220.99,2025-04-04
811,4958,Savings,129839.85,2023-12-13
812,6986,Savings,142420.88,2023-04-18
813,6751,Retirement,285125.01,2025-01-01
814,4808,Brokerage,457064.61,2023-06-07
815,3800,Retirement,361442.76,2022-11-30
816,7001,Retirement,406273.78,2025-07-13
817,1088,Retirement,105054.24,2025-04-25
818,2208,Savings,156245.49,2022-11-16
819,3583,Retirement,250546.12,2021-10-18
820,3413,Brokerage,174308.95,2024-02-15
821,8163,Retirement,223768.04,2024-06-13
822,2625,Savings,454556.08,2025-01-13
823,2414,Savings,216787.03,2025-06-02
824,1712,Savings,193718.92,2024-02-09
825,9168,Savings,100230.54,2021-11-20
826,619,Brokerage,280292.11,2022-07-25
827,1454,Retirement,277401.35,2023-07-04
828,4986,Savings,77657.1,2021-06-09
829,3716,Brokerage,83400.42,2023-11-02
830,1483,Retirement,426540.9,2020-08-02
831,6109,Brokerage,272745.06,2024-03-02
832,4167,Savings,119956.65,2023-08-16
833,7092,Retirement,7102.83,2020-10-16
834,7645,Brokerage,146445.01,2021-07-29
835,6297,Retirement,353054.59,2021-11-12
836,6370,Brokerage,362213.49,2022-01-03
837,5659,Savings,314255.7,2023-10-12
838,5845,Savings,138134.9,2023-04-02
839,1349,Savings,240963.36,2024-03-03
840,9991,Brokerage,209470.87,2021-11-18
841,7241,Brokerage,165018.4,2024-12-19
842,2648,Brokerage,33845.9,2025-07-14
843,1541,Retirement,280094.75,2025-06-18
844,1177,Savings,416235.24,2023-04-03
845,4697,Brokerage,110102.92,2022-11-03
846,4913,Retirement,332161.4,2024-07-31
847,6335,Savings,444126.4,2025-02-03
848,9680,Retirement,407735.71,2022-12-17
849,3333,Savings,240860.97,2025-04-22
850,7369,Retirement,8044.38,2020-12-08
851,2105,Savings,404234.27,2022-08-28
852,2055,Savings,199559.39,2022-03-09
853,3955,Brokerage,384178.52,2020-12-27
854,470,Brokerage,209499.95,2024-05-05
855,5700,Savings,9932.93,2025-05-15
856,9587,Retirement,352075.49,2022-12-28
857,3067,Brokerage,276704.28,2024-01-08
858,3091,Retirement,185441.35,2024-06-19
859,7532,Brokerage,297890.51,2025-07-01
860,6186,Retirement,204000.78,2023-08-05
861,1278,Brokerage,65472.67,2024-08-04
862,5136,Savings,194048.94,2021-10-29
863,3941,Retirement,82817.52,2024-01-05
864,526,Brokerage,395684.08,2022-10-02
865,2098,Brokerage,338424.93,2022-05-04
866,3608,Retirement,304927.87,2023-04-26
867,8917,Brokerage,31547.12,2024-06-17
868,3421,Savings,216047.65,2021-09-04
869,6937,Savings,106457.14,2025-05-20
870,6898,Retirement,175832.13,2022-02-01
871,265,Brokerage,234548.26,2023-08-05
872,7412,Savings,31444.24,2024-06-05
873,2454,Savings,148736.69,2022-07-04
874,6613,Brokerage,133545.65,2022-07-22
875,441,Savings,77923.31,2022-05-10
876,4020,Retirement,26646.89,2021-09-07
877,4982,Retirement,453522.66,2024-11-08
878,7116,Retirement,65756.81,2024-11-12
879,6176,Brokerage,50572.05,2025-04-19
880,6288,Brokerage,242256.21,2022-11-12
881,2102,Retirement,105183.57,2022-02-14
882,9300,Savings,390058.87,2022-08-30
883,5845,Savings,451820.93,2023-04-16
884,6249,Savings,315021.37,2021-08-29
885,5833,Savings,377756.47,2021-11-01
886,2994,Retirement,341081.1,2023-06-26
887,6155,Retirement,405005.87,2025-05-02
888,4893,Savings,17715.5,2024-05-17
889,3545,Savings,158305.07,2021-10-26
890,2932,Savings,399798.72,2021-11-11
891,5625,Brokerage,362946.72,2025-02-09
892,3413,Retirement,388641.21,2021-07-23
893,4192,Savings,196661.75,2023-11-10
894,2305,Brokerage,264389.77,2023-04-27
895,8781,Brokerage,284194.77,2021-01-28
896,4927,Retirement,376289.29,2024-09-02
897,3825,Brokerage,122608.92,2022-02-04
898,5918,Retirement,185875.12,2021-02-21
899,1372,Retirement,341752.06,2022-02-26
900,4791,Savings,413876.6,2021-09-07
901,2439,Retirement,41861.47,2021-02-28
902,4272,Savings,389742.18,2022-04-14
903,7504,Savings,256114.6,2022-01-24
904,9661,Retirement,102896.41,2023-12-28
905,2196,Savings,-921.0,2024-08-12
906,229,Savings,157726.48,2023-06-06
907,3996,Retirement,245251.29,2023-11-12
908,7135,Retirement,42853.08,2025-02-01
909,3184,Brokerage,347674.36,2023-08-22
910,6128,Savings,21057.14,2021-01-31
911,1637,Savings,346838.68,2025-05-29
912,7872,Brokerage,38315.92,2023-11-04
913,3378,Savings,37575.4,2024-10-03
914,1509,Brokerage,121336.17,2023-12-18
915,7097,Retirement,265104.64,2023-08-06
916,2799,Savings,47461.78,2021-07-14
917,243,Retirement,398208.06,2021-05-12
918,1272,Savings,225334.34,2021-05-16
919,743,Savings,334050.94,2022-05-14
920,8594,Retirement,208738.57,2024-06-11
921,2112,Retirement,379297.98,2024-12-21
922,867,Retirement,319368.98,2024-09-04
923,38,Brokerage,431181.05,2023-08-11
924,9474,Savings,94950.91,2022-03-09
925,1182,Retirement,470743.18,2022-07-29
926,2937,Savings,370238.22,2023-04-08
927,201,Retirement,11786.39,2023-02-10
928,3026,Brokerage,22386.07,2023-05-08
929,8229,Retirement,436510.76,2022-05-14
930,5491,Savings,4527.78,2023-04-04
931,5349,Brokerage,79940.84,2023-12-12
932,1566,Brokerage,141084.43,2021-07-29
933,2514,Brokerage,198876.49,2021-05-24
934,7871,Brokerage,47063.88,2022-07-16
935,1236,Retirement,156478.04,2022-03-26
936,9648,Savings,66542.09,2020-09-30
937,1564,Retirement,209329.52,2025-07-15
938,4094,Brokerage,423646.3,2022-06-12
939,8509,Brokerage,60006.12,2022-01-25
940,2239,Retirement,13865.92,2025-02-19
941,5235,Brokerage,433875.78,2024-10-13
942,9620,Brokerage,88015.56,2023-03-29
943,2886,Brokerage,183081.31,2022-09-07
944,2292,Savings,8903.3,2023-12-26
945,760,Brokerage,52505.25,2025-06-05
946,3404,Retirement,264763.47,2023-10-18
947,3426,Brokerage,285817.42,2022-07-05
948,3153,Brokerage,319079.89,2023-07-14
949,5958,Brokerage,256096.69,2021-05-12
950,1913,Brokerage,74953.55,2022-04-14
951,9793,Retirement,164445.21,2024-02-11
952,6746,Savings,138070.66,2021-09-26
953,2069,Brokerage,148661.03,2024-07-21
954,8202,Retirement,145692.52,2020-12-04
955,4882,Savings,218572.81,2025-06-09
956,82,Brokerage,128172.98,2021-01-01
957,8389,Retirement,211846.38,2020-09-02
958,4385,Brokerage,371438.67,2024-01-01
959,9558,Retirement,119996.19,2024-08-12
960,7436,Savings,333360.58,2024-09-18
961,3974,Retirement,329244.86,2024-10-22
962,9014,Savings,310668.71,2024-12-30
963,2906,Savings,233308.34,2024-06-07
964,3802,Retirement,199406.76,2022-09-21
965,1510,Retirement,342620.72,2023-10-17
966,6286,Retirement,182317.79,2022-04-08
967,5448,Savings,422766.64,2022-02-12
968,4383,Retirement,380835.46,2021-11-15
969,6392,Brokerage,181714.63,2023-05-20
970,4036,Savings,253002.99,2025-03-20
971,6825,Retirement,146573.88,2025-06-04
972,4368,Retirement,390291.92,2024-07-12
973,6054,Brokerage,120852.87,2024-05-18
974,9530,Savings,182289.39,2023-01-29
975,4728,Retirement,387614.62,2023-07-27
976,4437,Retirement,214322.63,2024-11-07
977,5207,Savings,112829.25,2023-05-18
978,3415,Savings,288182.91,2022-07-01
979,6681,Brokerage,379754.11,2023-10-06
980,9447,Savings,443554.36,2025-03-13
981,4094,Brokerage,141266.24,2021-10-22
982,6362,Retirement,461508.37,2024-01-27
983,2470,Retirement,47145.17,2022-07-28
984,7780,Brokerage,74110.39,2023-09-14
985,7499,Savings,347410.28,2021-10-21
986,6855,Brokerage,371198.06,2024-04-14
987,8963,Brokerage,158610.69,2021-05-08
988,3482,Savings,139742.69,2024-12-27
989,8988,Retirement,247606.7,2024-09-26
990,7032,Brokerage,332721.72,2023-08-12
991,429,Retirement,391320.09,2025-02-20
992,6444,Savings,266891.95,2023-10-19
993,4851,Savings,232546.4,2023-10-21
994,3873,Savings,302251.35,2022-01-11
995,8952,Savings,33967.8,2023-04-20
996,1576,Retirement,429524.29,2021-03-09
997,8194,Brokerage,46260.59,2024-03-02
998,8443,Savings,94350.77,2021-12-12
999,7568,Brokerage,9759.6,2022-08-08
1000,379,Retirement,402233.54,2020-12-25
1001,7766,Brokerage,186667.49,2024-01-27
1002,7726,Savings,78853.32,2022-12-08
1003,67,Brokerage,133304.19,2021-03-28
1004,6941,Retirement,479257.56,2022-11-09
1005,313,Savings,447599.9,2023-09-21
1006,6335,Savings,133924.74,2022-02-27
1007,3408,Brokerage,61566.53,2024-05-21
1008,2007,Retirement,196107.11,2024-02-27
1009,3219,Savings,382947.94,2022-12-20
1010,7243,Retirement,87891.49,2025-07-13
1011,4555,Brokerage,373075.95,2021-02-08
1012,2695,Retirement,420436.23,2020-10-09
1013,4859,Retirement,374079.57,2023-07-29
1014,3361,Brokerage,296913.2,2022-12-24
1015,7537,Brokerage,372765.86,2024-08-28
1016,9586,Savings,313457.63,2024-06-19
1017,4925,Brokerage,103691.94,2021-11-07
1018,9383,Retirement,250341.69,2024-11-16
1019,1310,Savings,50467.83,2021-12-09
1020,6777,Savings,455076.82,2022-07-04
1021,4787,Savings,227383.12,2020-12-06
1022,6718,Retirement,494735.11,2023-02-02
1023,420,Retirement,339373.66,2022-10-16
1024,9023,Brokerage,105317.66,2023-05-15
1025,3616,Savings,51023.46,2021-12-23
1026,1719,Retirement,49255.27,2023-01-06
1027,5733,Savings,8907.65,2025-03-05
1028,6576,Savings,119683.75,2021-09-27
1029,9858,Retirement,364347.71,2021-09-11
1030,556,Brokerage,93317.15,2023-07-16
1031,3795,Retirement,485891.72,2022-02-07
1032,3530,Retirement,458409.15,2025-07-02
1033,6870,Retirement,326679.69,2023-11-15
1034,3361,Savings,133184.14,2022-04-25
1035,1645,Retirement,18023.19,2025-04-06
1036,9230,Savings,397556.93,2023-09-29
1037,4347,Brokerage,362827.05,2023-07-30
1038,1166,Retirement,244280.02,2021-12-26
1039,3548,Brokerage,32326.28,2021-07-09
1040,4114,Savings,41026.15,2025-05-24
1041,6562,Brokerage,487536.39,2025-01-27
1042,9476,Savings,353740.5,2022-10-22
1043,1361,Brokerage,19018.13,2021-06-05
1044,5105,Savings,448974.04,2024-09-19
1045,2647,Brokerage,71013.68,2021-06-18
1046,9205,Retirement,425873.98,2022-01-13
1047,1951,Retirement,457569.21,2023-12-26
1048,541,Savings,482232.27,2021-08-16
1049,9867,Brokerage,119456.14,2024-08-09
1050,2366,Brokerage,477160.42,2025-01-21
1051,3287,Retirement,248481.79,2022-04-02
1052,5393,Retirement,274526.2,2021-10-08
1053,2555,Brokerage,100812.59,2022-12-15
1054,3236,Brokerage,209860.89,2023-04-27
1055,7833,Savings,492106.79,2022-11-01
1056,1576,Retirement,417853.38,2022-08-27
1057,9695,Brokerage,98731.49,2021-09-14
1058,8906,Retirement,24674.14,2024-04-20
1059,5308,Retirement,44935.43,2025-05-02
1060,1416,Retirement,53583.1,2024-02-07
1061,2216,Savings,44369.34,2022-10-24
1062,5070,Brokerage,498161.18,2021-10-03
1063,4972,Retirement,332848.49,2024-01-10
1064,71,Brokerage,485177.97,2025-07-13
1065,8533,Savings,400517.15,2020-10-07
1066,1447,Retirement,41467.9,2022-05-12
1067,2172,Savings,226985.17,2020-12-23
1068,4901,Retirement,64042.31,2024-12-17
1069,7940,Savings,32916.87,2023-03-21
1070,9955,Brokerage,484725.17,2024-09-13
1071,7806,Savings,181093.71,2022-05-31
1072,6236,Retirement,429394.08,2025-01-23
1073,3073,Savings,31232.54,2020-08-10
1074,9079,Brokerage,13942.16,2022-07-05
1075,8181,Retirement,305406.43,2023-04-13
1076,1822,Savings,492866.08,2022-03-25
1077,2001,Savings,499371.7,2023-02-12
1078,2775,Brokerage,318914.82,2020-08-11
1079,1950,Retirement,138399.24,2024-05-31
1080,785,Brokerage,353543.18,2024-12-31
1081,1351,Retirement,104986.47,2023-09-03
1082,843,Retirement,296390.04,2024-07-21
1083,7100,Savings,88700.78,2020-09-19
1084,1089,Retirement,271673.09,2022-01-09
1085,5643,Retirement,79446.45,2021-04-02
1086,5295,Brokerage,377618.26,2025-01-28
1087,8141,Savings,152503.38,2024-12-26
1088,1230,Brokerage,65159.99,2023-03-10
1089,5953,Retirement,240712.19,2021-03-12
1090,1066,Savings,230605.07,2021-05-30
1091,8894,Savings,350917.26,2022-01-19
1092,4521,Savings,260484.47,2022-01-25
1093,5881,Retirement,192165.5,2024-02-09
1094,4626,Savings,282957.61,2025-06-08
1095,9796,Brokerage,490486.64,2022-05-25
1096,502,Retirement,48513.28,2022-01-28
1097,5583,Retirement,222965.94,2022-02-27
1098,6585,Brokerage,179638.26,2022-04-01
1099,8272,Retirement,442688.91,2022-04-27
1100,3019,Retirement,317266.52,2025-05-30
1101,1416,Retirement,73811.47,2023-02-16
1102,6623,Brokerage,379012.93,2024-12-02
1103,5925,Retirement,180313.96,2022-08-24
1104,4244,Retirement,436352.2,2021-10-26
1105,7806,Brokerage,329985.1,2023-01-26
1106,1360,Retirement,428805.82,2025-06-15
1107,4497,Brokerage,418610.27,2021-03-08
1108,84,Retirement,252168.23,2020-12-21
1109,6898,Brokerage,126641.89,2023-06-01
1110,8388,Retirement,387904.82,2024-01-01
1111,1682,Brokerage,-3267.65,2022-06-09
1112,6748,Retirement,268455.17,2024-02-24
1113,967,Savings,132331.39,2023-09-14
1114,1644,Retirement,63465.68,2022-08-19
1115,2306,Brokerage,233214.75,2024-07-20
1116,2761,Brokerage,248258.61,2021-03-12
1117,1824,Brokerage,172343.05,2024-05-12
1118,2644,Brokerage,110831.08,2022-07-09
1119,9048,Brokerage,86395.55,2021-08-15
1120,9111,Brokerage,138373.79,2023-01-28
1121,8783,Retirement,232876.44,2022-07-08
1122,2549,Savings,92265.41,2021-02-01
1123,9929,Savings,295725.21,2022-08-28
1124,524,Brokerage,132824.37,2021-01-19
1125,640,Savings,374411.21,2021-06-22
1126,4391,Retirement,300696.47,2022-02-04
1127,1898,Brokerage,183377.99,2024-04-05
1128,1668,Savings,53307.91,2021-07-03
1129,4035,Retirement,331841.99,2023-02-25
1130,5152,Brokerage,155935.63,2023-03-04
1131,7259,Brokerage,78189.65,2021-08-26
1132,8694,Savings,61282.26,2024-04-02
1133,126,Retirement,141080.49,2022-10-05
1134,5889,Retirement,276044.9,2022-12-10
1135,671,Savings,378381.29,2024-05-15
1136,8589,Brokerage,9751.38,2023-09-05
1137,8855,Brokerage,425001.09,2022-11-21
1138,389,Retirement,46674.97,2022-12-30
1139,4714,Savings,471327.24,2025-02-10
1140,3975,Retirement,33986.65,2024-11-25
1141,5455,Brokerage,392254.88,2021-05-09
1142,8365,Brokerage,464566.63,2021-07-09
1143,4304,Retirement,232113.15,2020-09-06
1144,6718,Retirement,140357.71,2020-10-30
1145,2112,Savings,13388.39,2023-01-13
1146,1393,Savings,252519.39,2020-08-06
1147,9101,Savings,107752.69,2025-02-28
1148,6317,Brokerage,376784.41,2021-08-09
