CommunicationID,ClientID,DateSent,Channel,CampaignName
557,1334,2024-01-27,Email,Promotional Offer
558,1906,2025-01-17,Phone,Quarterly Newsletter
559,5083,2025-07-02,Mail,Promotional Offer
560,9115,2023-11-03,Email,Promotional Offer
561,8443,2024-12-15,Mail,Reactivation Campaign
562,4428,2024-03-31,Email,Reactivation Campaign
563,2252,2024-01-18,Phone,Quarterly Newsletter
564,6349,2024-08-31,Mail,Promotional Offer
565,1450,2024-10-26,Email,Promotional Offer
566,799,2023-08-01,Mail,Quarterly Newsletter
567,2667,2023-10-15,Mail,Promotional Offer
568,5654,2025-05-09,Email,Welcome Campaign
569,993,2024-07-23,Phone,Reactivation Campaign
570,4950,2024-02-28,Mail,Quarterly Newsletter
571,1163,2024-07-19,Phone,Reactivation Campaign
572,3380,2025-03-19,Email,Promotional Offer
573,9070,2025-04-16,Email,Quarterly Newsletter
574,9002,2025-01-30,Phone,Welcome Campaign
575,7934,2023-12-22,Email,Reactivation Campaign
576,3847,2025-06-10,Email,Welcome Campaign
577,1023,2023-12-28,Phone,Promotional Offer
578,9234,2025-06-04,Phone,Reactivation Campaign
579,2269,2025-07-14,Mail,Welcome Campaign
580,1290,2025-01-24,Phone,Reactivation Campaign
581,6072,2024-10-17,Phone,Reactivation Campaign
582,472,2024-07-14,Phone,Quarterly Newsletter
583,7538,2024-10-28,Phone,Promotional Offer
584,7982,2024-10-18,Email,Welcome Campaign
585,3480,2025-04-26,Email,Reactivation Campaign
586,1246,2025-05-29,Mail,Quarterly Newsletter
587,2090,2024-05-25,Phone,Reactivation Campaign
588,7279,2024-04-26,Email,Reactivation Campaign
589,1904,2025-01-27,Email,Promotional Offer
590,7646,2025-06-29,Mail,Welcome Campaign
591,3898,2025-05-28,Email,Quarterly Newsletter
592,475,2025-02-06,Mail,Quarterly Newsletter
593,5038,2025-07-03,Email,Welcome Campaign
594,7425,2025-03-13,Phone,Reactivation Campaign
595,1299,2024-09-02,Mail,Welcome Campaign
596,7386,2025-01-26,Mail,Reactivation Campaign
597,8199,2025-07-22,Mail,Welcome Campaign
598,7961,2025-03-05,Email,Quarterly Newsletter
599,9923,2024-02-29,Mail,Promotional Offer
600,1172,2023-08-30,Mail,Promotional Offer
601,5732,2025-02-24,Mail,Quarterly Newsletter
602,601,2025-06-07,Mail,Quarterly Newsletter
603,3885,2025-06-30,Email,Quarterly Newsletter
604,1894,2025-05-29,Mail,Quarterly Newsletter
605,7299,2024-07-03,Phone,Welcome Campaign
606,6825,2024-09-10,Email,Reactivation Campaign
607,8617,2024-06-20,Phone,Welcome Campaign
608,4528,2025-07-17,Mail,Promotional Offer
609,7117,2025-02-24,Email,Quarterly Newsletter
610,8638,2025-05-28,Phone,Quarterly Newsletter
611,2321,2024-12-20,Email,Reactivation Campaign
612,7216,2024-04-22,Phone,Welcome Campaign
613,4840,2023-08-03,Email,Quarterly Newsletter
614,8866,2023-09-28,Email,Welcome Campaign
615,8024,2024-10-29,Mail,Reactivation Campaign
616,5434,2023-10-16,Mail,Reactivation Campaign
617,1765,2025-06-29,Phone,Quarterly Newsletter
618,8505,2024-03-03,Email,Welcome Campaign
619,4240,2023-12-15,Phone,Promotional Offer
620,9942,2025-01-02,Email,Quarterly Newsletter
621,3984,2024-10-16,Email,Welcome Campaign
622,6998,2024-09-06,Mail,Reactivation Campaign
623,3280,2023-10-30,Phone,Quarterly Newsletter
624,13,2024-01-13,Email,Reactivation Campaign
625,4192,2025-04-02,Email,Reactivation Campaign
626,3970,2023-12-06,Email,Quarterly Newsletter
627,4167,2023-09-09,Email,Promotional Offer
628,2922,2023-12-20,Email,Quarterly Newsletter
629,8980,2024-03-24,Phone,Reactivation Campaign
630,9662,2024-09-17,Email,Quarterly Newsletter
631,2308,2024-01-28,Email,Quarterly Newsletter
632,4495,2024-05-04,Mail,Quarterly Newsletter
633,6331,2024-09-06,Phone,Reactivation Campaign
634,1363,2025-05-08,Email,Welcome Campaign
635,1012,2023-12-09,Mail,Quarterly Newsletter
636,4226,2024-02-02,Mail,Quarterly Newsletter
637,1729,2024-01-09,Phone,Welcome Campaign
638,5380,2023-10-01,Email,Promotional Offer
639,9400,2023-09-20,Phone,Reactivation Campaign
640,4450,2024-03-06,Mail,Promotional Offer
641,8726,2024-12-30,Mail,Welcome Campaign
642,4502,2024-01-30,Mail,Quarterly Newsletter
643,2382,2023-11-25,Phone,Reactivation Campaign
644,9465,2025-06-29,Mail,Reactivation Campaign
645,6310,2024-07-14,Phone,Reactivation Campaign
646,6970,2024-08-21,Phone,Reactivation Campaign
647,1044,2023-12-29,Phone,Quarterly Newsletter
648,4147,2025-04-01,Email,Promotional Offer
649,326,2025-04-26,Email,Reactivation Campaign
650,2743,2025-07-27,Email,Reactivation Campaign
651,7214,2024-09-08,Mail,Quarterly Newsletter
652,1311,2025-07-10,Mail,Welcome Campaign
653,7940,2024-10-31,Email,Promotional Offer
654,6356,2024-12-29,Email,Welcome Campaign
655,9460,2025-04-16,Mail,Quarterly Newsletter
656,1913,2023-12-10,Email,Welcome Campaign
657,5148,2023-11-21,Email,Promotional Offer
658,3090,2024-04-08,Phone,Reactivation Campaign
659,9079,2025-06-19,Mail,Promotional Offer
660,2175,2024-01-30,Email,Reactivation Campaign
661,3,2024-02-16,Email,Welcome Campaign
662,4227,2024-10-14,Mail,Welcome Campaign
663,4471,2023-09-05,Email,Quarterly Newsletter
664,1056,2024-01-20,Phone,Quarterly Newsletter
665,4773,2024-05-07,Mail,Promotional Offer
666,5400,2025-02-14,Phone,Promotional Offer
667,860,2024-05-29,Phone,Welcome Campaign
668,176,2024-01-24,Email,Welcome Campaign
669,6353,2023-11-29,Email,Reactivation Campaign
670,5119,2025-01-17,Email,Reactivation Campaign
671,7487,2024-06-28,Email,Welcome Campaign
672,3674,2023-12-21,Email,Reactivation Campaign
673,310,2024-01-15,Mail,Reactivation Campaign
674,9392,2025-02-19,Email,Reactivation Campaign
675,7261,2025-07-04,Email,Promotional Offer
676,6522,2024-04-15,Mail,Welcome Campaign
677,4412,2024-10-10,Phone,Welcome Campaign
678,701,2024-07-18,Email,Welcome Campaign
679,6413,2023-12-30,Mail,Reactivation Campaign
680,7913,2025-02-09,Email,Reactivation Campaign
681,9317,2023-09-16,Phone,Quarterly Newsletter
682,518,2023-08-18,Mail,Quarterly Newsletter
683,3614,2024-12-18,Mail,Quarterly Newsletter
684,2374,2024-11-16,Mail,Reactivation Campaign
685,1922,2025-04-14,Phone,Welcome Campaign
686,8140,2025-03-05,Phone,Reactivation Campaign
687,9960,2023-10-08,Mail,Quarterly Newsletter
688,4046,2024-11-11,Phone,Reactivation Campaign
689,3639,2025-05-29,Mail,Reactivation Campaign
690,5072,2024-10-27,Email,Quarterly Newsletter
691,7813,2025-06-21,Email,Reactivation Campaign
692,233,2025-06-12,Email,Welcome Campaign
693,4795,2025-03-22,Phone,Reactivation Campaign
694,3892,2023-12-20,Mail,Quarterly Newsletter
695,6251,2023-11-20,Mail,Reactivation Campaign
696,4648,2025-05-11,Email,Reactivation Campaign
697,4356,2024-03-27,Phone,Promotional Offer
698,2897,2025-02-06,Mail,Welcome Campaign
699,9163,2023-11-27,Mail,Welcome Campaign
700,9307,2025-06-26,Mail,Reactivation Campaign
701,6334,2024-06-26,Mail,Quarterly Newsletter
702,8499,2025-06-13,Phone,Quarterly Newsletter
703,8208,2024-01-07,Phone,Quarterly Newsletter
704,3503,2025-01-08,Phone,Reactivation Campaign
705,9636,2023-10-08,Mail,Quarterly Newsletter
706,8802,2025-02-08,Email,Promotional Offer
707,8612,2024-02-27,Email,Promotional Offer
708,2172,2025-07-11,Email,Reactivation Campaign
709,7647,2024-09-03,Email,Promotional Offer
710,9038,2024-10-03,Email,Reactivation Campaign
711,55,2024-10-17,Email,Welcome Campaign
712,7840,2025-07-01,Phone,Welcome Campaign
713,4431,2024-01-09,Phone,Promotional Offer
714,7832,2025-05-24,Phone,Reactivation Campaign
715,9403,2025-05-08,Phone,Quarterly Newsletter
716,1304,2024-12-05,Mail,Quarterly Newsletter
717,662,2025-04-29,Phone,Welcome Campaign
718,4020,2024-02-15,Mail,Reactivation Campaign
719,8225,2023-09-22,Phone,Quarterly Newsletter
720,2199,2023-08-26,Phone,Welcome Campaign
721,4453,2025-05-03,Email,Promotional Offer
722,1521,2025-02-24,Phone,Quarterly Newsletter
723,1774,2023-12-08,Email,Welcome Campaign
724,4896,2025-06-26,Email,Quarterly Newsletter
725,941,2024-11-18,Phone,Reactivation Campaign
726,3552,2024-04-04,Email,Quarterly Newsletter
727,9985,2025-04-13,Email,Quarterly Newsletter
728,458,2024-03-19,Mail,Reactivation Campaign
729,4889,2025-06-18,Email,Quarterly Newsletter
730,613,2023-08-13,Email,Quarterly Newsletter
731,342,2024-04-27,Email,Promotional Offer
732,7713,2024-02-28,Mail,Reactivation Campaign
733,1302,2024-12-11,Mail,Quarterly Newsletter
734,5741,2024-05-14,Email,Promotional Offer
735,7024,2023-12-23,Email,Reactivation Campaign
736,8845,2024-01-12,Phone,Promotional Offer
737,3142,2024-04-01,Phone,Reactivation Campaign
738,7656,2023-08-28,Mail,Reactivation Campaign
739,742,2024-12-24,Mail,Quarterly Newsletter
740,8387,2024-04-13,Phone,Promotional Offer
741,8554,2023-11-08,Email,Promotional Offer
742,1838,2024-01-04,Phone,Reactivation Campaign
743,1790,2024-10-02,Mail,Quarterly Newsletter
744,2227,2025-02-17,Phone,Reactivation Campaign
745,7452,2023-11-17,Email,Reactivation Campaign
746,7533,2025-02-12,Mail,Promotional Offer
747,9720,2023-11-29,Phone,Quarterly Newsletter
748,7697,2025-05-30,Phone,Reactivation Campaign
749,9321,2023-12-18,Phone,Promotional Offer
750,5135,2024-04-20,Phone,Promotional Offer
751,5071,2024-07-22,Mail,Promotional Offer
752,1705,2025-03-02,Mail,Reactivation Campaign
753,7705,2023-09-28,Email,Reactivation Campaign
754,9474,2025-04-09,Email,Promotional Offer
755,1118,2025-04-18,Mail,Quarterly Newsletter
756,3362,2024-10-09,Email,Quarterly Newsletter
757,4579,2025-03-31,Mail,Promotional Offer
758,5159,2025-06-06,Mail,Reactivation Campaign
759,8215,2024-06-16,Mail,Promotional Offer
760,2166,2025-04-21,Mail,Welcome Campaign
761,2893,2024-10-19,Mail,Quarterly Newsletter
762,461,2023-10-20,Phone,Quarterly Newsletter
763,5004,2023-08-31,Email,Reactivation Campaign
764,7967,2025-07-14,Phone,Reactivation Campaign
765,1386,2024-06-10,Mail,Quarterly Newsletter
766,2075,2025-02-14,Email,Welcome Campaign
767,354,2024-11-30,Email,Reactivation Campaign
768,595,2025-02-25,Email,Quarterly Newsletter
769,1638,2024-01-02,Email,Welcome Campaign
770,7967,2025-01-22,Mail,Welcome Campaign
771,8268,2025-03-26,Phone,Welcome Campaign
772,7875,2023-12-30,Phone,Quarterly Newsletter
773,7272,2023-08-30,Email,Welcome Campaign
774,3119,2023-11-04,Email,Quarterly Newsletter
775,9056,2024-06-03,Phone,Quarterly Newsletter
776,3715,2025-05-05,Phone,Quarterly Newsletter
777,5326,2024-09-04,Email,Promotional Offer
778,3697,2025-01-01,Phone,Welcome Campaign
779,4967,2024-01-01,Email,Quarterly Newsletter
780,2036,2024-05-18,Phone,Welcome Campaign
781,4987,2024-10-25,Mail,Welcome Campaign
782,7400,2024-02-23,Phone,Reactivation Campaign
783,2750,2025-02-06,Email,Promotional Offer
784,7874,2024-03-03,Phone,Reactivation Campaign
785,6596,2025-06-21,Email,Reactivation Campaign
786,2728,2025-01-07,Mail,Promotional Offer
787,7203,2024-05-12,Email,Quarterly Newsletter
788,8060,2024-10-02,Email,Promotional Offer
789,8711,2023-11-17,Mail,Promotional Offer
790,5576,2024-06-04,Phone,Promotional Offer
791,7975,2024-03-24,Email,Reactivation Campaign
792,2835,2024-07-16,Email,Reactivation Campaign
793,5313,2024-03-25,Email,Reactivation Campaign
794,3077,2024-05-10,Email,Welcome Campaign
795,7551,2025-02-19,Email,Welcome Campaign
796,955,2025-06-01,Mail,Quarterly Newsletter
797,6011,2024-10-21,Phone,Promotional Offer
798,2441,2025-03-26,Mail,Quarterly Newsletter
799,2014,2025-07-03,Email,Reactivation Campaign
800,9789,2025-04-02,Email,Promotional Offer
801,6691,2024-07-26,Mail,Welcome Campaign
802,1692,2024-12-10,Phone,Reactivation Campaign
803,5765,2023-09-27,Phone,Welcome Campaign
804,3875,2025-03-26,Mail,Quarterly Newsletter
805,2573,2023-11-05,Email,Quarterly Newsletter
806,7429,2025-06-08,Phone,Quarterly Newsletter
807,8108,2023-12-28,Email,Welcome Campaign
808,3488,2024-02-29,Phone,Promotional Offer
809,4680,2024-04-18,Email,Promotional Offer
810,7831,2024-06-02,Phone,Promotional Offer
811,4752,2025-03-25,Email,Promotional Offer
812,6453,2024-06-22,Phone,Welcome Campaign
813,1871,2025-02-16,Mail,Reactivation Campaign
814,5304,2025-05-19,Mail,Reactivation Campaign
815,1596,2024-02-13,Mail,Quarterly Newsletter
816,7331,2024-07-16,Email,Promotional Offer
817,1510,2023-10-12,Email,Welcome Campaign
818,4169,2024-05-22,Email,Reactivation Campaign
819,6437,2024-07-17,Phone,Promotional Offer
820,5403,2023-12-21,Email,Reactivation Campaign
821,8004,2023-08-03,Phone,Reactivation Campaign
822,9816,2024-08-13,Phone,Quarterly Newsletter
823,201,2023-08-04,Mail,Quarterly Newsletter
824,7109,2025-02-27,Mail,Quarterly Newsletter
825,5586,2023-12-04,Mail,Promotional Offer
826,4811,2024-04-03,Mail,Reactivation Campaign
827,1747,2024-12-16,Phone,Welcome Campaign
828,3826,2024-12-08,Phone,Quarterly Newsletter
829,5485,2025-04-11,Email,Promotional Offer
830,7913,2023-07-31,Phone,Reactivation Campaign
831,7621,2024-09-18,Mail,Promotional Offer
832,615,2023-10-10,Mail,Welcome Campaign
833,8229,2025-07-05,Phone,Promotional Offer
834,1757,2024-08-02,Email,Quarterly Newsletter
835,7399,2024-10-24,Email,Promotional Offer
836,163,2023-11-28,Email,Welcome Campaign
837,692,2025-02-01,Mail,Promotional Offer
838,3513,2024-01-04,Phone,Reactivation Campaign
839,5777,2025-04-22,Phone,Welcome Campaign
840,3216,2023-11-08,Mail,Quarterly Newsletter
841,5701,2023-09-20,Mail,Welcome Campaign
842,5199,2025-01-02,Email,Quarterly Newsletter
843,1180,2025-05-27,Mail,Reactivation Campaign
844,2993,2024-07-26,Email,Promotional Offer
845,9379,2023-10-12,Phone,Quarterly Newsletter
846,9715,2024-05-05,Email,Promotional Offer
847,9339,2025-02-10,Mail,Promotional Offer
848,5326,2025-06-18,Mail,Reactivation Campaign
849,6482,2025-04-17,Email,Welcome Campaign
850,4838,2023-12-08,Mail,Welcome Campaign
851,5279,2024-05-13,Phone,Reactivation Campaign
852,1042,2024-03-07,Phone,Promotional Offer
853,8423,2023-09-15,Mail,Quarterly Newsletter
854,9432,2024-05-07,Email,Reactivation Campaign
855,861,2023-10-12,Phone,Welcome Campaign
856,5178,2023-11-15,Mail,Quarterly Newsletter
857,6044,2024-09-09,Phone,Welcome Campaign
858,3764,2024-06-26,Email,Quarterly Newsletter
859,555,2025-02-25,Mail,Reactivation Campaign
860,9958,2023-08-15,Phone,Quarterly Newsletter
861,7340,2024-06-25,Email,Promotional Offer
862,2671,2024-04-05,Email,Reactivation Campaign
863,9393,2025-03-19,Email,Reactivation Campaign
864,5267,2024-12-12,Phone,Quarterly Newsletter
865,4345,2024-07-02,Mail,Quarterly Newsletter
866,1658,2024-06-13,Mail,Promotional Offer
867,7432,2024-07-29,Email,Quarterly Newsletter
868,6993,2024-02-05,Email,Promotional Offer
869,686,2025-02-11,Mail,Welcome Campaign
870,1924,2024-01-30,Phone,Reactivation Campaign
871,9649,2024-06-03,Phone,Quarterly Newsletter
872,3258,2024-01-03,Phone,Quarterly Newsletter
873,318,2024-01-30,Mail,Welcome Campaign
874,3277,2024-06-20,Mail,Quarterly Newsletter
875,4882,2025-04-10,Phone,Quarterly Newsletter
876,7349,2025-07-21,Mail,Reactivation Campaign
877,8372,2023-08-07,Mail,Reactivation Campaign
878,4001,2024-09-07,Phone,Reactivation Campaign
879,7570,2024-05-24,Mail,Reactivation Campaign
880,2389,2024-10-24,Phone,Quarterly Newsletter
881,5932,2024-09-10,Mail,Reactivation Campaign
882,3256,2025-02-12,Email,Reactivation Campaign
883,6817,2024-08-02,Email,Promotional Offer
884,7293,2024-06-23,Phone,Quarterly Newsletter
885,9577,2025-05-16,Email,Welcome Campaign
886,5907,2024-11-14,Phone,Reactivation Campaign
887,3918,2024-05-29,Email,Promotional Offer
888,9262,2024-04-06,Mail,Promotional Offer
889,6901,2024-04-02,Email,Welcome Campaign
890,4148,2024-12-13,Mail,Reactivation Campaign
891,998,2024-08-14,Phone,Promotional Offer
892,3264,2025-07-05,Mail,Quarterly Newsletter
893,4235,2024-10-12,Email,Promotional Offer
894,7044,2023-12-17,Mail,Welcome Campaign
895,6379,2024-05-03,Mail,Welcome Campaign
896,6657,2024-03-26,Phone,Reactivation Campaign
897,9182,2023-12-04,Email,Promotional Offer
898,2354,2023-09-17,Mail,Welcome Campaign
899,3597,2024-12-04,Email,Quarterly Newsletter
900,3802,2024-05-01,Mail,Welcome Campaign
901,9587,2024-08-30,Phone,Reactivation Campaign
902,2748,2024-12-21,Email,Promotional Offer
903,3946,2023-11-11,Email,Quarterly Newsletter
904,9169,2024-11-03,Mail,Quarterly Newsletter
905,9874,2023-11-28,Phone,Quarterly Newsletter
906,4896,2024-01-23,Email,Quarterly Newsletter
907,9733,2024-02-21,Mail,Welcome Campaign
908,3322,2024-11-26,Mail,Quarterly Newsletter
909,8389,2024-10-13,Phone,Quarterly Newsletter
910,3607,2023-10-10,Email,Quarterly Newsletter
911,4629,2025-06-09,Email,Promotional Offer
912,9192,2025-02-09,Mail,Promotional Offer
913,7078,2025-06-13,Phone,Reactivation Campaign
914,3504,2025-07-17,Phone,Quarterly Newsletter
915,6693,2023-09-29,Phone,Reactivation Campaign
916,387,2023-10-08,Phone,Welcome Campaign
917,4242,2024-05-25,Mail,Promotional Offer
918,9127,2024-10-15,Email,Promotional Offer
919,9019,2023-11-15,Mail,Quarterly Newsletter
920,8827,2025-06-18,Phone,Welcome Campaign
921,7691,2024-04-23,Phone,Welcome Campaign
922,4502,2024-09-13,Mail,Reactivation Campaign
923,7008,2025-03-30,Email,Promotional Offer
924,4203,2023-10-01,Phone,Quarterly Newsletter
925,543,2024-06-19,Email,Reactivation Campaign
926,8040,2023-08-14,Mail,Promotional Offer
927,803,2024-02-29,Phone,Welcome Campaign
928,6855,2025-05-26,Email,Reactivation Campaign
929,9973,2024-05-21,Mail,Reactivation Campaign
930,3976,2024-01-25,Phone,Quarterly Newsletter
931,4801,2024-05-06,Phone,Promotional Offer
932,4562,2024-05-15,Mail,Welcome Campaign
933,6486,2024-12-03,Phone,Reactivation Campaign
934,9882,2024-05-15,Mail,Welcome Campaign
935,7093,2024-06-17,Mail,Welcome Campaign
936,5404,2025-06-05,Mail,Reactivation Campaign
937,5875,2024-10-20,Phone,Reactivation Campaign
938,960,2025-07-10,Phone,Reactivation Campaign
939,9507,2024-03-05,Mail,Reactivation Campaign
940,1577,2025-05-29,Mail,Quarterly Newsletter
941,6209,2024-11-08,Phone,Promotional Offer
942,1560,2024-06-01,Mail,Reactivation Campaign
943,2487,2023-11-28,Phone,Reactivation Campaign
944,5954,2023-08-01,Mail,Reactivation Campaign
945,7638,2024-11-15,Mail,Reactivation Campaign
946,3510,2025-04-05,Mail,Promotional Offer
947,6502,2025-01-07,Email,Quarterly Newsletter
948,8439,2024-09-30,Phone,Welcome Campaign
949,2972,2023-10-27,Mail,Promotional Offer
950,5053,2023-09-03,Phone,Quarterly Newsletter
951,7096,2024-06-19,Mail,Promotional Offer
952,6467,2024-10-18,Phone,Quarterly Newsletter
953,3850,2024-06-25,Mail,Promotional Offer
954,6374,2025-01-29,Phone,Reactivation Campaign
955,9382,2024-11-21,Mail,Reactivation Campaign
956,2724,2024-05-16,Mail,Quarterly Newsletter
957,923,2024-02-12,Email,Quarterly Newsletter
958,2121,2025-03-04,Mail,Welcome Campaign
959,8272,2024-09-03,Email,Reactivation Campaign
960,1292,2025-02-01,Phone,Welcome Campaign
961,8025,2024-03-18,Email,Promotional Offer
962,2074,2024-11-12,Phone,Reactivation Campaign
963,1371,2025-05-06,Mail,Reactivation Campaign
964,5303,2024-12-25,Mail,Welcome Campaign
965,8555,2023-10-02,Phone,Quarterly Newsletter
966,5741,2024-08-19,Email,Reactivation Campaign
967,816,2024-07-16,Email,Reactivation Campaign
968,7977,2024-01-14,Email,Reactivation Campaign
969,2450,2024-03-05,Phone,Quarterly Newsletter
970,9709,2025-07-01,Email,Reactivation Campaign
971,6883,2024-12-14,Email,Welcome Campaign
972,6223,2024-01-05,Mail,Reactivation Campaign
973,512,2023-08-26,Email,Welcome Campaign
974,1233,2024-01-13,Mail,Welcome Campaign
975,5867,2024-07-05,Phone,Quarterly Newsletter
976,9015,2023-12-11,Phone,Promotional Offer
977,6904,2025-03-29,Email,Reactivation Campaign
978,4485,2024-09-07,Mail,Reactivation Campaign
979,2143,2024-12-17,Email,Promotional Offer
980,2837,2025-06-09,Mail,Quarterly Newsletter
981,1589,2024-11-01,Email,Quarterly Newsletter
982,6630,2024-11-07,Mail,Promotional Offer
983,2341,2024-09-02,Mail,Promotional Offer
984,933,2025-01-10,Email,Welcome Campaign
985,498,2024-02-15,Phone,Promotional Offer
986,7918,2024-12-13,Email,Reactivation Campaign
987,3556,2025-06-30,Mail,Welcome Campaign
988,8443,2024-05-18,Phone,Welcome Campaign
989,4293,2024-09-23,Phone,Welcome Campaign
990,4526,2023-08-30,Email,Reactivation Campaign
991,9816,2024-07-28,Email,Promotional Offer
992,635,2024-06-18,Mail,Quarterly Newsletter
993,7215,2023-08-03,Phone,Promotional Offer
994,1925,2023-11-02,Mail,Quarterly Newsletter
995,471,2024-09-26,Email,Reactivation Campaign
996,2730,2023-12-19,Email,Welcome Campaign
997,8549,2024-05-14,Phone,Promotional Offer
