TransactionID,AccountID,TransactionDate,TransactionType,Amount
627,9186,2020-10-09,Withdrawal,192.21
628,395,2022-12-17,Trade,29278.44
629,10388,2023-11-14,Trade,30323.77
630,16988,2024-01-20,Deposit,40886.03
631,10945,2025-01-30,Withdrawal,42871.68
632,18978,2023-11-15,Trade,34453.33
633,13961,2021-11-29,Deposit,49501.41
634,16537,2022-04-09,Deposit,30422.91
635,15687,2023-08-26,Withdrawal,6844.75
636,11106,2023-09-04,Deposit,49985.77
637,16412,2022-06-30,Deposit,9679.07
638,19332,2024-09-28,Withdrawal,12200.43
639,19216,2022-05-21,Deposit,49487.75
640,5845,2021-05-05,Withdrawal,11247.26
641,17877,2025-04-30,Trade,20883.49
642,19405,2021-03-14,Deposit,18414.07
643,8456,2024-11-20,Trade,30956.7
644,15906,2023-02-18,Deposit,22377.72
645,10455,2021-09-08,Withdrawal,18076.37
646,17478,2025-04-07,Trade,43104.39
647,5106,2021-04-18,Deposit,32373.83
648,8897,2022-09-18,Deposit,28271.52
649,14612,2023-03-25,Deposit,38740.93
650,18557,2023-04-17,Withdrawal,45157.96
651,15902,2024-01-10,Withdrawal,45088.96
652,17242,2023-09-29,Deposit,21407.14
653,17329,2025-03-06,Deposit,27979.66
654,14446,2024-05-24,Withdrawal,29031.78
655,17021,2023-02-25,Withdrawal,18824.94
656,1442,2024-11-19,Withdrawal,28760.91
657,2246,2023-03-17,Deposit,41876.28
658,3995,2022-03-24,Trade,11559.54
659,10054,2022-02-06,Withdrawal,29124.07
660,5176,2025-01-01,Trade,41531.05
661,7178,2023-05-26,Deposit,48885.71
662,16404,2024-07-25,Withdrawal,37135.44
663,7104,2024-06-29,Withdrawal,17908.96
664,15907,2023-08-22,Deposit,11215.75
665,8129,2024-09-15,Trade,18760.18
666,17208,2020-09-16,Withdrawal,37463.19
667,16471,2020-08-15,Withdrawal,44703.25
668,19255,2024-02-25,Trade,3706.19
669,8454,2021-02-28,Withdrawal,24357.4
670,17305,2021-02-17,Trade,22961.8
671,17424,2021-10-25,Withdrawal,46952.99
672,17235,2023-02-12,Deposit,18357.38
673,15023,2021-08-08,Withdrawal,15660.15
674,4040,2021-08-18,Withdrawal,8909.02
675,15158,2020-10-27,Deposit,48581.95
676,14404,2025-01-27,Trade,4252.28
677,610,2025-06-23,Trade,1938.59
678,6501,2025-03-01,Deposit,44984.76
679,8042,2024-06-14,Withdrawal,32987.64
680,15559,2023-08-30,Withdrawal,48556.49
681,15198,2022-03-21,Trade,8647.2
682,12867,2023-12-10,Deposit,6452.15
683,10023,2024-07-27,Trade,24621.67
684,16536,2021-12-20,Deposit,21213.57
685,1226,2021-02-23,Trade,33658.2
686,4834,2023-01-04,Trade,25266.04
687,12091,2023-10-26,Trade,17946.32
688,17838,2023-06-13,Deposit,40310.25
689,2318,2021-01-08,Withdrawal,37613.94
690,3297,2024-10-10,Withdrawal,43699.43
691,5489,2025-02-18,Withdrawal,1562.54
692,18207,2020-10-27,Trade,5843.82
693,16847,2023-10-12,Trade,24740.78
694,4102,2021-06-07,Deposit,24228.95
695,4296,2023-08-05,Trade,27070.68
696,13199,2021-10-11,Deposit,21687.27
697,12450,2024-12-05,Withdrawal,42437.88
698,16560,2020-10-13,Withdrawal,39046.19
699,17876,2024-08-05,Withdrawal,29297.16
700,19982,2021-04-17,Deposit,4359.54
701,6340,2025-04-23,Deposit,46458.96
702,4258,2022-03-14,Deposit,20401.48
703,5759,2022-01-21,Withdrawal,48991.54
704,18142,2025-07-25,Deposit,23186.15
705,5254,2020-08-07,Withdrawal,14221.2
706,11006,2024-01-24,Trade,33938.33
707,12603,2022-06-18,Trade,10579.33
708,4177,2021-05-23,Trade,48373.98
709,8704,2022-06-11,Trade,12293.99
710,9491,2021-08-21,Deposit,43524.76
711,1712,2025-03-15,Withdrawal,850.52
712,9378,2025-03-16,Deposit,40776.13
713,170,2023-11-17,Withdrawal,2062.27
714,6908,2022-06-15,Trade,42675.41
715,9344,2022-11-11,Withdrawal,2851.72
716,14806,2023-07-25,Deposit,18658.22
717,19927,2022-10-10,Deposit,44199.72
718,12583,2025-05-01,Trade,8635.59
719,5308,2023-02-22,Withdrawal,3405.51
720,12174,2022-11-30,Deposit,18331.6
721,8371,2021-05-17,Deposit,26161.84
722,17829,2023-12-17,Trade,6805.85
723,5825,2024-04-27,Trade,25368.25
724,1049,2023-08-11,Deposit,7148.01
725,7134,2023-07-16,Withdrawal,37518.75
726,2882,2025-06-04,Deposit,30140.8
727,18615,2020-10-03,Deposit,10426.17
728,7089,2022-11-07,Trade,34056.19
729,14557,2021-04-18,Trade,14013.61
730,9490,2020-11-03,Withdrawal,4752.2
731,5261,2022-07-06,Deposit,23361.81
732,87,2023-07-19,Withdrawal,40643.7
733,13729,2024-07-28,Withdrawal,384.86
734,14648,2022-04-28,Trade,20174.3
735,9458,2024-01-25,Trade,33474.07
736,115,2024-03-12,Withdrawal,1888.98
737,16029,2024-12-18,Deposit,11569.36
738,12145,2021-03-14,Trade,28638.71
739,5111,2024-11-16,Trade,11741.67
740,8087,2022-03-19,Deposit,8754.92
741,19119,2020-07-28,Trade,15821.45
742,2907,2023-11-17,Trade,36985.66
743,91,2024-09-24,Withdrawal,13450.95
744,6538,2022-02-05,Deposit,43884.96
745,5399,2025-01-22,Withdrawal,45641.32
746,11582,2024-11-29,Withdrawal,13538.06
747,16807,2025-01-19,Trade,44560.49
748,9202,2021-07-28,Withdrawal,20089.9
749,16195,2024-05-08,Withdrawal,19323.87
750,10665,2022-12-25,Withdrawal,1215.06
751,14792,2023-02-12,Withdrawal,32846.26
752,18639,2022-08-02,Withdrawal,11616.04
753,4192,2025-03-01,Withdrawal,13848.08
754,4615,2024-03-02,Trade,15952.03
755,289,2022-05-16,Trade,18229.78
756,2062,2022-06-22,Deposit,18024.43
757,18715,2024-09-08,Withdrawal,22522.59
758,12248,2023-04-29,Trade,44824.27
759,9705,2024-08-17,Withdrawal,45859.11
760,12155,2020-08-12,Deposit,12801.61
761,5602,2023-01-12,Withdrawal,15021.86
762,5005,2023-06-18,Deposit,38008.68
763,18403,2020-09-16,Deposit,32714.51
764,5017,2022-01-16,Withdrawal,153.0
765,18666,2021-09-16,Withdrawal,32366.58
766,9483,2024-09-15,Trade,1226.92
767,10574,2024-05-03,Withdrawal,29707.57
768,18172,2022-06-28,Withdrawal,33467.33
769,6477,2024-05-07,Deposit,37932.84
770,5343,2025-07-19,Deposit,4999.16
771,18044,2022-11-13,Trade,22717.03
772,2946,2022-05-22,Deposit,2599.87
773,19632,2020-08-28,Withdrawal,41812.85
774,6564,2023-09-15,Deposit,8184.92
775,16981,2023-04-15,Withdrawal,21236.92
776,11266,2023-07-17,Deposit,18241.41
777,18212,2025-07-06,Deposit,27509.34
778,18974,2021-09-02,Trade,17717.62
779,15229,2024-04-29,Trade,44800.79
780,14520,2020-10-06,Deposit,4033.52
781,17056,2024-10-23,Withdrawal,27850.04
782,5393,2022-09-15,Trade,11778.24
783,11709,2025-07-01,Withdrawal,6044.54
784,11299,2024-01-12,Deposit,1467.86
785,19141,2020-10-21,Deposit,44690.43
786,13244,2024-05-04,Withdrawal,21916.03
787,1602,2020-07-29,Trade,40669.66
788,214,2020-12-14,Withdrawal,27152.69
789,129,2023-11-23,Trade,4605.83
790,15875,2025-07-28,Deposit,42418.95
791,9098,2023-04-26,Withdrawal,714.28
792,2625,2022-01-19,Deposit,4463.72
793,14259,2024-03-23,Withdrawal,11780.34
794,3948,2023-01-30,Trade,39861.07
795,864,2025-06-07,Trade,45339.28
796,16702,2022-05-25,Withdrawal,27237.69
797,11175,2024-05-07,Withdrawal,35124.24
798,6304,2023-09-14,Trade,34287.24
799,7349,2020-12-30,Trade,5075.46
800,4863,2021-11-10,Withdrawal,974.58
801,9374,2025-06-19,Withdrawal,20300.16
802,19091,2024-01-27,Withdrawal,13824.8
803,8662,2023-09-02,Withdrawal,4362.23
804,10871,2023-12-09,Trade,5320.75
805,3737,2021-07-29,Withdrawal,16009.58
806,18810,2024-09-10,Withdrawal,32811.36
807,3356,2021-04-10,Withdrawal,33180.47
808,263,2021-12-14,Withdrawal,9389.67
809,3227,2023-03-08,Deposit,9503.58
810,14591,2024-04-12,Withdrawal,364.1
811,18484,2021-04-10,Deposit,3647.54
812,91,2020-07-28,Trade,20542.4
813,3438,2023-12-29,Withdrawal,11292.33
814,11312,2024-04-24,Trade,45626.66
815,16036,2023-12-24,Deposit,44058.88
816,15639,2021-02-15,Withdrawal,7835.39
817,3721,2023-10-31,Withdrawal,19114.46
818,9469,2024-02-11,Deposit,44639.41
819,2587,2023-12-27,Withdrawal,48597.24
820,10501,2024-01-09,Trade,17115.35
821,8370,2021-11-05,Withdrawal,13478.53
822,15504,2021-01-09,Deposit,26709.67
823,1017,2021-09-26,Trade,41881.12
824,6376,2021-04-27,Withdrawal,7750.81
825,18858,2025-01-30,Withdrawal,49003.57
826,14060,2024-02-18,Deposit,19592.41
827,17531,2025-02-17,Trade,47208.73
828,18419,2022-09-01,Deposit,42534.98
829,10348,2024-05-02,Deposit,5302.95
830,18143,2022-10-14,Deposit,37692.88
831,1508,2021-10-12,Deposit,24864.7
832,7830,2024-11-14,Withdrawal,43684.66
833,13282,2024-02-20,Withdrawal,49383.01
834,15606,2022-06-17,Withdrawal,3390.27
835,1416,2024-07-03,Withdrawal,48861.82
836,16340,2020-11-09,Deposit,9485.31
837,16350,2024-09-16,Withdrawal,15532.13
838,6434,2025-05-31,Withdrawal,15300.87
839,15801,2023-11-01,Trade,47809.66
840,1835,2023-10-10,Deposit,15966.89
841,14126,2024-08-08,Trade,558.08
842,9725,2024-07-05,Trade,19250.13
843,7075,2023-05-22,Withdrawal,25714.85
844,17106,2023-05-24,Deposit,28526.66
845,18087,2024-11-06,Withdrawal,22382.09
846,3675,2023-02-26,Trade,34210.27
847,13098,2023-03-17,Withdrawal,28559.27
848,2649,2021-06-25,Withdrawal,15073.57
849,11556,2024-09-25,Deposit,42835.06
850,7420,2025-01-10,Deposit,35533.57
851,4047,2024-05-14,Deposit,13158.5
852,16712,2024-07-23,Trade,44510.97
853,18558,2020-09-06,Deposit,38140.43
854,5216,2025-03-19,Withdrawal,13229.14
855,10758,2025-01-17,Trade,28219.12
856,11793,2024-02-13,Trade,19006.26
857,9824,2025-03-09,Withdrawal,44532.37
858,17763,2025-06-29,Deposit,40210.87
859,7111,2024-07-24,Withdrawal,35105.53
860,768,2022-10-29,Withdrawal,5729.02
861,16633,2024-03-20,Trade,10023.73
862,8743,2023-06-20,Deposit,13313.56
863,17165,2023-10-04,Withdrawal,46655.13
864,9492,2024-12-09,Trade,29349.94
865,1932,2020-08-27,Deposit,19383.74
866,12929,2024-10-29,Withdrawal,663.07
867,17217,2024-08-04,Trade,24721.9
868,13066,2023-10-27,Deposit,13409.76
869,16657,2020-10-17,Deposit,27982.28
870,7065,2024-08-10,Trade,46349.96
871,1014,2022-09-14,Trade,28903.74
872,15361,2020-12-18,Deposit,11571.3
873,10554,2023-10-10,Deposit,27914.24
874,19696,2022-03-06,Deposit,42306.9
875,16187,2022-05-03,Deposit,41296.98
876,13115,2022-04-18,Trade,24817.63
877,2193,2022-02-09,Trade,8401.34
878,16040,2022-06-15,Deposit,40018.62
879,14828,2022-11-24,Withdrawal,11616.78
880,4031,2021-12-23,Withdrawal,16445.86
881,13304,2023-02-01,Deposit,30446.73
882,17663,2020-10-02,Withdrawal,32775.78
883,1406,2022-01-12,Deposit,19637.75
884,17252,2020-08-12,Withdrawal,11996.82
885,13400,2023-04-02,Trade,8300.49
886,19168,2025-02-26,Trade,32749.99
887,6801,2022-09-01,Withdrawal,29170.77
888,19213,2025-03-30,Withdrawal,22071.51
889,15597,2025-06-28,Trade,47407.07
890,6804,2024-04-30,Deposit,2570.34
891,6362,2021-03-03,Deposit,31454.81
892,12417,2021-01-01,Withdrawal,12581.88
893,10539,2025-01-31,Trade,29728.47
894,17970,2021-03-11,Trade,47054.62
895,15898,2021-07-14,Withdrawal,26060.42
896,17898,2023-06-06,Withdrawal,15872.42
897,17570,2025-03-26,Trade,10448.53
898,6289,2024-10-02,Deposit,49910.23
899,7995,2022-01-07,Trade,30928.86
900,4252,2024-12-20,Deposit,16338.63
901,16125,2023-12-04,Deposit,40666.84
902,5064,2022-09-08,Deposit,26723.8
903,6851,2021-05-31,Trade,20528.78
904,3269,2025-01-11,Trade,18880.81
905,6056,2022-05-27,Deposit,25173.65
906,19321,2021-07-08,Withdrawal,23629.32
907,2850,2022-01-31,Deposit,42955.93
908,19446,2023-01-01,Trade,41227.64
909,1921,2022-02-16,Withdrawal,26037.93
910,3664,2022-01-30,Withdrawal,4777.59
911,6196,2020-10-01,Deposit,21457.59
912,5655,2024-11-02,Trade,27470.29
913,12101,2025-05-27,Withdrawal,39314.66
914,2037,2022-04-28,Deposit,18635.29
915,19816,2024-09-24,Withdrawal,23626.64
916,18653,2023-01-24,Withdrawal,17424.27
917,14184,2024-05-06,Trade,12006.91
918,305,2024-01-05,Deposit,33540.18
919,13319,2022-04-16,Withdrawal,30727.29
920,1520,2021-10-16,Deposit,6942.12
921,14523,2022-10-09,Trade,41329.61
922,6855,2024-04-14,Trade,37260.92
923,18520,2022-09-23,Withdrawal,21731.59
924,5830,2022-05-30,Trade,1039.87
925,2234,2022-02-24,Deposit,22833.29
926,9234,2024-01-14,Deposit,41859.47
927,17863,2023-01-24,Deposit,35998.22
928,2342,2022-02-08,Trade,22103.27
929,12386,2025-05-10,Withdrawal,10677.97
930,11105,2021-10-08,Deposit,34152.24
931,5732,2024-06-21,Deposit,34690.35
932,325,2020-11-16,Trade,13722.19
933,7228,2020-11-11,Deposit,4765.95
934,4280,2023-11-25,Withdrawal,28789.97
935,907,2022-08-28,Withdrawal,13989.75
936,16712,2022-03-29,Trade,8839.93
937,3244,2021-06-11,Trade,48939.65
938,7092,2024-10-20,Withdrawal,20967.01
939,4821,2020-08-26,Deposit,23700.82
940,2067,2023-12-13,Trade,29419.7
941,3584,2021-05-21,Withdrawal,35459.97
942,7315,2023-01-19,Trade,13840.97
943,4579,2022-10-14,Withdrawal,8658.66
944,5674,2023-09-25,Deposit,25804.93
945,12079,2021-07-08,Trade,34318.44
946,845,2021-04-23,Trade,5274.71
947,2452,2025-01-21,Withdrawal,42047.89
948,17696,2025-06-16,Trade,25236.3
949,4343,2021-10-21,Deposit,977.86
950,13345,2025-01-05,Trade,47295.98
951,15749,2021-06-14,Deposit,20511.22
952,9001,2021-05-29,Deposit,31344.37
953,19544,2021-05-30,Withdrawal,3199.0
954,12202,2025-03-10,Deposit,12449.85
955,19287,2021-08-19,Trade,38299.18
956,5998,2020-10-25,Trade,48503.36
957,2023,2025-06-26,Deposit,49439.51
958,18734,2025-06-21,Trade,2100.27
959,12916,2025-02-26,Trade,38204.4
960,12071,2021-05-23,Deposit,18147.25
961,15175,2022-07-07,Withdrawal,24605.93
962,5225,2024-04-21,Deposit,33544.41
963,6854,2023-03-03,Trade,21526.79
964,13720,2021-09-26,Withdrawal,21915.57
965,17228,2024-12-25,Trade,39479.6
966,9538,2023-02-04,Trade,21566.5
967,10998,2020-11-18,Trade,398.75
968,7876,2024-05-31,Withdrawal,965.85
969,12546,2023-08-28,Trade,38879.1
970,1540,2022-11-19,Trade,49826.97
971,3351,2025-04-21,Withdrawal,34573.48
972,14686,2022-06-15,Withdrawal,17472.56
973,12877,2022-12-20,Deposit,12327.9
974,14895,2020-11-07,Withdrawal,43838.02
975,16422,2023-09-19,Withdrawal,20430.42
976,6622,2022-06-10,Trade,31109.84
977,13579,2024-06-25,Deposit,44359.11
978,4334,2022-08-15,Deposit,29410.93
979,4023,2023-01-16,Trade,12991.37
980,11022,2022-04-14,Trade,24255.62
981,12342,2023-05-18,Deposit,32428.67
982,8360,2021-09-29,Deposit,43460.16
983,19603,2024-09-01,Trade,38671.6
984,2274,2024-08-18,Deposit,12242.67
985,7223,2023-02-12,Deposit,21818.53
986,19889,2021-07-14,Deposit,46704.49
987,14578,2021-05-26,Trade,42227.92
988,15304,2024-01-26,Trade,49727.31
989,12992,2023-01-25,Deposit,30691.91
990,15604,2025-06-30,Trade,36386.56
991,2637,2021-08-07,Trade,23290.28
992,2167,2021-11-04,Withdrawal,44026.51
993,19184,2025-02-07,Trade,48121.24
994,8749,2023-09-11,Trade,4398.48
995,10808,2023-11-11,Withdrawal,19098.93
996,5396,2023-07-15,Withdrawal,6411.72
997,14762,2021-07-14,Withdrawal,6594.51
998,14511,2024-08-13,Trade,45090.85
999,5843,2025-05-06,Trade,23119.56
1000,15019,2025-01-30,Trade,3179.32
1001,14390,2023-12-24,Withdrawal,44036.66
1002,13101,2025-05-05,Withdrawal,27860.87
1003,13716,2024-10-30,Withdrawal,37316.28
1004,3685,2022-06-06,Withdrawal,41372.91
1005,13529,2022-06-02,Withdrawal,46611.13
1006,18821,2024-08-29,Deposit,42185.47
1007,2734,2021-05-31,Withdrawal,15746.59
1008,19593,2023-12-14,Deposit,44140.73
1009,16809,2022-06-19,Trade,48696.56
1010,428,2020-07-30,Deposit,43263.54
1011,12081,2025-04-18,Deposit,46282.38
1012,18214,2022-11-09,Deposit,27900.71
1013,12928,2022-01-29,Deposit,8368.21
1014,10677,2024-08-21,Deposit,11797.48
1015,9549,2024-03-30,Deposit,42536.23
1016,3750,2021-11-26,Deposit,8594.19
1017,1093,2023-04-04,Deposit,11198.62
1018,4412,2025-04-03,Deposit,20567.29
1019,18794,2024-04-02,Deposit,7447.01
1020,17287,2023-10-12,Trade,46652.65
1021,15028,2023-04-28,Deposit,37075.63
1022,19562,2024-05-24,Trade,31229.52
1023,15957,2022-06-23,Deposit,46568.48
1024,8019,2021-08-21,Deposit,7434.32
1025,6416,2021-07-12,Deposit,33252.97
1026,1707,2021-10-14,Deposit,7652.49
1027,6677,2021-11-02,Deposit,27144.71
1028,10578,2023-07-19,Deposit,6005.24
1029,8770,2022-07-31,Deposit,2050.44
1030,4521,2021-12-30,Deposit,13535.58
1031,15835,2022-01-05,Withdrawal,37121.47
1032,13275,2021-06-17,Deposit,1092.87
1033,8810,2023-06-16,Trade,34223.77
1034,16507,2023-11-05,Trade,7892.33
1035,14852,2022-07-29,Trade,21722.29
1036,826,2023-09-05,Trade,43197.02
1037,5558,2024-01-29,Trade,790.3
1038,5731,2022-11-09,Withdrawal,20059.37
1039,19885,2025-05-29,Trade,1096.2
1040,8792,2025-06-27,Withdrawal,2352.5
1041,18285,2022-06-14,Deposit,830.13
1042,5568,2025-02-26,Withdrawal,36089.79
1043,4340,2021-11-16,Withdrawal,27557.66
1044,16092,2022-03-21,Deposit,43260.24
1045,10860,2023-08-11,Deposit,28838.94
1046,6202,2022-09-18,Trade,45048.56
1047,9489,2025-02-07,Withdrawal,11290.23
1048,8735,2023-09-28,Deposit,3764.71
1049,6109,2023-03-15,Withdrawal,27125.94
1050,1183,2022-03-30,Trade,17215.33
1051,9585,2020-10-13,Deposit,7138.18
1052,309,2025-04-10,Withdrawal,39482.76
1053,10872,2024-05-01,Trade,48216.18
1054,7425,2022-09-01,Deposit,7293.52
1055,8640,2021-05-29,Trade,11949.34
1056,17426,2024-03-24,Deposit,48574.03
1057,19946,2025-03-31,Deposit,19525.35
1058,10366,2023-03-28,Withdrawal,16863.21
1059,7795,2023-03-06,Withdrawal,33575.76
1060,10776,2022-03-03,Withdrawal,5913.32
1061,4446,2021-02-28,Deposit,21806.86
1062,2360,2025-07-23,Withdrawal,9174.87
1063,12053,2024-03-20,Deposit,11174.59
1064,18091,2023-11-28,Deposit,29869.73
1065,15112,2024-01-22,Deposit,34255.51
1066,6304,2022-09-04,Trade,31807.9
1067,9803,2023-10-24,Withdrawal,7249.4
1068,493,2021-06-20,Withdrawal,17788.01
1069,4843,2023-01-11,Withdrawal,7288.09
1070,1945,2024-10-22,Withdrawal,8326.04
1071,16115,2024-11-22,Deposit,25922.44
1072,16729,2024-07-27,Trade,47333.3
1073,14797,2022-11-03,Withdrawal,36210.5
1074,8148,2024-03-04,Deposit,31620.53
1075,17966,2020-11-22,Withdrawal,35078.88
1076,7488,2025-07-15,Trade,39555.01
1077,19980,2023-06-20,Withdrawal,14525.51
1078,1372,2020-12-01,Deposit,40582.39
1079,5610,2024-12-06,Deposit,448.68
1080,5199,2024-11-20,Trade,43484.59
1081,14937,2023-05-10,Trade,49329.92
1082,13716,2023-07-31,Trade,17996.37
1083,5150,2023-06-20,Withdrawal,36901.93
1084,59,2022-11-18,Withdrawal,24457.3
1085,5237,2024-10-29,Withdrawal,9537.66
1086,677,2024-12-14,Trade,49474.04
1087,17021,2024-11-14,Deposit,49178.05
1088,1922,2021-05-06,Deposit,433.66
1089,1237,2024-03-23,Deposit,29384.11
1090,2926,2020-12-23,Deposit,3062.88
1091,1605,2024-11-06,Deposit,28372.02
1092,5684,2025-05-11,Trade,44308.93
1093,3682,2024-02-29,Deposit,9873.06
1094,17822,2024-04-15,Trade,24058.14
1095,3444,2023-05-18,Withdrawal,5736.13
1096,9513,2022-12-20,Deposit,23279.45
1097,19023,2020-12-26,Deposit,21278.58
1098,9354,2024-10-08,Deposit,39941.25
1099,12909,2021-05-05,Deposit,36808.26
1100,4572,2023-09-06,Trade,17760.51
1101,12013,2023-12-12,Withdrawal,45815.31
1102,16717,2024-06-03,Withdrawal,2478.92
1103,15672,2025-06-27,Trade,4471.93
1104,9916,2022-03-10,Deposit,48648.53
1105,5734,2021-09-29,Trade,37220.49
1106,1681,2020-11-23,Withdrawal,27457.35
1107,6530,2025-02-22,Deposit,35437.23
1108,7432,2025-04-21,Withdrawal,3141.18
1109,12283,2025-01-03,Trade,45754.96
1110,10793,2021-07-28,Withdrawal,12731.54
1111,19990,2022-05-30,Withdrawal,10729.23
1112,8703,2023-06-12,Deposit,49879.2
1113,12841,2022-06-20,Withdrawal,2913.49
1114,15904,2023-06-01,Deposit,29955.61
1115,16734,2021-12-24,Withdrawal,7698.01
1116,777,2024-08-11,Trade,1157.43
1117,3491,2020-12-02,Trade,14602.45
1118,3210,2023-01-06,Deposit,48159.31
1119,14218,2025-06-29,Trade,3038.58
1120,14465,2024-12-24,Trade,1303.34
1121,14116,2022-04-25,Withdrawal,32472.26
1122,8338,2021-03-30,Trade,12221.32
1123,5261,2020-12-23,Withdrawal,5473.6
1124,7058,2023-05-08,Withdrawal,1575.07
1125,437,2022-06-22,Withdrawal,13340.7
1126,5734,2020-09-18,Deposit,11036.83
1127,11467,2023-11-20,Withdrawal,14180.99
1128,11667,2025-07-05,Deposit,47870.2
1129,4031,2024-11-30,Deposit,46865.83
1130,8203,2020-09-24,Deposit,34258.99
1131,16846,2024-08-12,Deposit,18121.25
1132,9154,2024-07-24,Withdrawal,36695.99
1133,7898,2022-01-23,Trade,36769.42
1134,18850,2021-09-14,Deposit,16297.48
1135,15215,2024-01-30,Trade,45496.17
1136,18963,2020-11-10,Trade,5293.67
1137,11328,2021-08-11,Trade,44773.89
1138,16204,2023-06-23,Deposit,27613.72
1139,15827,2023-11-09,Withdrawal,27510.91
1140,3260,2022-08-15,Trade,37839.11
1141,13887,2022-12-17,Deposit,36204.84
1142,6134,2024-03-19,Withdrawal,5763.68
1143,6514,2022-11-14,Withdrawal,7136.77
1144,7666,2021-08-29,Trade,14605.37
1145,3883,2020-09-05,Trade,4241.73
1146,6525,2022-03-21,Trade,38258.2
1147,10474,2022-10-01,Trade,11458.5
1148,19424,2022-06-08,Withdrawal,43856.35
1149,8728,2020-10-10,Trade,46196.83
1150,927,2024-05-24,Withdrawal,36420.66
1151,8784,2021-07-15,Trade,19299.28
1152,4592,2025-04-12,Deposit,27693.42
1153,14536,2024-03-29,Deposit,501.94
1154,12804,2020-09-22,Trade,43594.99
1155,4556,2024-08-03,Withdrawal,27688.53
1156,13816,2023-08-12,Deposit,41956.38
1157,18292,2023-04-25,Withdrawal,14863.8
1158,15465,2022-07-06,Withdrawal,48288.28
1159,16001,2025-01-31,Withdrawal,30066.92
1160,19132,2022-11-18,Trade,28146.45
1161,5153,2021-11-23,Trade,20684.82
1162,9552,2021-06-14,Deposit,11586.61
1163,18107,2023-11-02,Trade,30243.42
1164,17062,2022-10-10,Withdrawal,41000.72
1165,5090,2025-04-15,Withdrawal,37919.0
1166,18223,2021-11-18,Trade,2932.48
1167,18695,2020-10-10,Trade,19926.95
1168,5297,2021-01-08,Withdrawal,8344.21
1169,10544,2021-07-15,Trade,1476.73
1170,8107,2022-07-04,Trade,5661.28
1171,10727,2021-01-22,Deposit,30209.07
1172,10982,2021-03-08,Deposit,3247.33
1173,6376,2024-09-15,Deposit,10612.71
1174,4252,2024-10-09,Deposit,15140.01
1175,16592,2023-04-08,Withdrawal,33097.45
1176,11100,2023-09-05,Deposit,22508.51
1177,7693,2022-12-10,Deposit,30326.35
1178,6076,2024-03-16,Trade,20535.92
1179,2575,2021-04-10,Trade,47064.08
1180,8067,2021-12-12,Deposit,14934.05
1181,14807,2025-07-08,Deposit,21379.33
1182,12041,2020-12-24,Withdrawal,9322.69
1183,16850,2022-04-26,Trade,21220.58
1184,12870,2024-04-13,Deposit,40976.86
1185,18681,2023-10-20,Trade,46137.2
1186,8633,2023-08-14,Withdrawal,44888.32
1187,3370,2021-01-06,Deposit,21192.08
1188,17643,2022-06-25,Deposit,40772.55
1189,15880,2024-10-19,Withdrawal,33345.92
1190,5229,2022-06-29,Withdrawal,15222.32
1191,17882,2020-09-16,Withdrawal,5895.6
1192,10811,2022-01-08,Deposit,46343.1
1193,11836,2021-01-04,Withdrawal,5560.92
1194,1606,2025-07-23,Trade,37562.51
1195,17624,2022-01-16,Deposit,43129.64
1196,6380,2021-11-23,Deposit,20065.33
1197,3800,2023-08-28,Withdrawal,14786.32
